,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,edge sparsity,epoch duration,run duration,lr,batch_size
0,0,1.7928925071716308,1.42603173828125,0.33302,0.4778999984264374,0.9900112748146057,37.621777296066284,39.709033727645874,0.1,128
1,1,1.357696710205078,1.20370400390625,0.50246,0.5636999607086182,0.9899928569793701,37.017701148986816,76.73966479301453,0.1,128
2,2,1.1401781716918946,0.975241796875,0.5867,0.6518999934196472,0.9898451566696167,36.93625855445862,113.68534469604492,0.1,128
3,3,0.9980878959655761,0.85241611328125,0.64308,0.6935999989509583,0.9900149703025818,36.906763553619385,150.60168719291687,0.1,128
4,4,0.9045464419555664,0.878312109375,0.67758,0.6951999664306641,0.9903988838195801,36.00511693954468,186.61656093597412,0.1,128
5,5,0.8327889881896973,0.7473123046875,0.70732,0.7434999942779541,0.9897122979164124,36.54466152191162,223.1709132194519,0.1,128
6,6,0.7804877589416503,0.689154638671875,0.72674,0.7634999752044678,0.9897159934043884,36.806793451309204,259.9875662326813,0.1,128
7,7,0.7346208239746094,0.65154873046875,0.74272,0.7760999798774719,0.9897049069404602,35.76150131225586,295.75890278816223,0.1,128
8,8,0.700069755859375,0.617926171875,0.7562,0.7938999533653259,0.9901478886604309,36.73081183433533,332.4996871948242,0.1,128
9,9,0.6660441030120849,0.621358642578125,0.76726,0.786899983882904,0.989656925201416,36.705140829086304,369.21497774124146,0.1,128
10,10,0.6512736084747315,0.614299951171875,0.77328,0.7915999889373779,0.9897418022155762,35.930572271347046,405.1557595729828,0.1,128
11,11,0.6277248090362549,0.56134755859375,0.77952,0.8093000054359436,0.9899965524673462,36.72260928153992,441.89795303344727,0.1,128
12,12,0.609372176208496,0.58033984375,0.78802,0.8026999831199646,0.9897270798683167,37.06766891479492,478.9761092662811,0.1,128
13,13,0.5893597590255737,0.555040380859375,0.79456,0.8084999918937683,0.9896126389503479,35.915345668792725,514.9020125865936,0.1,128
14,14,0.574521802444458,0.540696044921875,0.79846,0.8119999766349792,0.9896901249885559,36.351667642593384,551.264523267746,0.1,128
15,15,0.5718837570190429,0.539191162109375,0.80144,0.8136999607086182,0.9898931384086609,36.74130463600159,588.0165400505066,0.1,128
16,16,0.5512953632354737,0.529664697265625,0.8066,0.8198999762535095,0.9896754026412964,36.221126079559326,624.2485845088959,0.1,128
17,17,0.5330139887237548,0.540714697265625,0.81564,0.8175999522209167,0.9894317388534546,37.000807762145996,661.2602896690369,0.1,128
18,18,0.5312031797027588,0.51520029296875,0.8152,0.8247999548912048,0.9898378252983093,36.949601888656616,698.220965385437,0.1,128
19,19,0.5241592140960694,0.50908515625,0.81584,0.8251999616622925,0.9897565841674805,37.11889457702637,735.3511409759521,0.1,128
20,20,0.5118606549072265,0.485542138671875,0.81966,0.8359999656677246,0.9895683526992798,35.97616457939148,771.3385624885559,0.1,128
21,21,0.508677578201294,0.459032373046875,0.8216,0.8417999744415283,0.9897122979164124,36.95820498466492,808.308069229126,0.1,128
22,22,0.498070613861084,0.472942236328125,0.82596,0.8402000069618225,0.9896864295005798,36.96803021430969,845.2875590324402,0.1,128
23,23,0.4868728168487549,0.48069580078125,0.83116,0.833899974822998,0.9895350933074951,37.01366996765137,882.3127245903015,0.1,128
24,24,0.4800122008514404,0.47594931640625,0.8327,0.8398999571800232,0.9893136024475098,36.74755001068115,919.0720307826996,0.1,128
25,25,0.4722959230041504,0.47429033203125,0.8323,0.8367999792098999,0.9897676706314087,36.33868455886841,955.4226739406586,0.1,128
26,26,0.46351504280090333,0.46908310546875,0.83796,0.8414999842643738,0.9894797205924988,36.9482581615448,992.3830001354218,0.1,128
27,27,0.4599346545410156,0.47275703125,0.83868,0.8393999934196472,0.9895055890083313,36.66164803504944,1029.056748867035,0.1,128
28,28,0.45970578468322754,0.4723490234375,0.83976,0.8400999903678894,0.9892398118972778,37.006856203079224,1066.0780375003815,0.1,128
29,29,0.4509251424026489,0.465604931640625,0.84214,0.8414999842643738,0.9895092844963074,36.01853799819946,1102.1092352867126,0.1,128
30,30,0.4484121474838257,0.448394091796875,0.84382,0.849399983882904,0.9898562431335449,36.71780800819397,1138.8393664360046,0.1,128
31,31,0.4393774752044678,0.46617509765625,0.84556,0.8427000045776367,0.9896754026412964,36.598814725875854,1175.4508094787598,0.1,128
32,32,0.43833083072662354,0.448022021484375,0.84688,0.8445000052452087,0.9896310567855835,36.87302923202515,1212.3363826274872,0.1,128
33,33,0.43451905738830565,0.462655908203125,0.84822,0.8407999873161316,0.9895166754722595,36.78687262535095,1249.1359548568726,0.1,128
34,34,0.42482011890411375,0.4804701171875,0.85278,0.8355000019073486,0.9896680116653442,36.57275152206421,1285.7216265201569,0.1,128
35,35,0.4230188720703125,0.470480126953125,0.85224,0.8407999873161316,0.9894945025444031,36.75575232505798,1322.4920959472656,0.1,128
36,36,0.42019606594085696,0.49675869140625,0.85258,0.8281999826431274,0.9893025755882263,35.550537109375,1358.0555548667908,0.1,128
37,37,0.40932673595428465,0.425513037109375,0.8572,0.8567999601364136,0.9895092844963074,36.621174573898315,1394.698257446289,0.1,128
38,38,0.4078549876022339,0.43177119140625,0.85782,0.8565999865531921,0.9891253709793091,36.721943616867065,1431.4335849285126,0.1,128
39,39,0.41181997730255127,0.4363431640625,0.85546,0.852400004863739,0.9893283843994141,36.82419681549072,1468.2710449695587,0.1,128
40,40,0.4074518037033081,0.4242123046875,0.8573,0.8571999669075012,0.9892656207084656,36.564526319503784,1504.8492424488068,0.1,128
41,41,0.4068555647277832,0.442670361328125,0.85662,0.8532999753952026,0.9890478849411011,36.93332314491272,1541.7961945533752,0.1,128
42,42,0.3983308197402954,0.40550546875,0.86142,0.8634999990463257,0.9895757436752319,36.57426691055298,1578.3842113018036,0.1,128
43,43,0.3899753284454346,0.41677158203125,0.86336,0.8579999804496765,0.9893911480903625,36.32089328765869,1614.7316982746124,0.1,128
44,44,0.3927088893127441,0.43951005859375,0.8619,0.8531000018119812,0.9892139434814453,36.49844574928284,1651.2456212043762,0.1,128
45,45,0.3897136207962036,0.41961923828125,0.86244,0.8597999811172485,0.9891327619552612,36.642688512802124,1687.9124011993408,0.1,128
46,46,0.3784831674194336,0.444742919921875,0.86634,0.8526999950408936,0.9893579483032227,36.769779205322266,1724.6962144374847,0.1,128
47,47,0.3829541901779175,0.426209912109375,0.86442,0.857699990272522,0.9894834160804749,36.66504168510437,1761.3754487037659,0.1,128
48,48,0.37765881198883056,0.478819580078125,0.86774,0.8366000056266785,0.9894723296165466,35.696908473968506,1797.0866885185242,0.1,128
49,49,0.3745958352279663,0.435729345703125,0.86874,0.8535999655723572,0.9896680116653442,36.64559602737427,1833.7466342449188,0.1,128
50,50,0.3785095277786255,0.417033642578125,0.86698,0.8574999570846558,0.9887710213661194,35.650461196899414,1869.4117662906647,0.1,128
51,51,0.37073458602905274,0.4088800048828125,0.87014,0.8621000051498413,0.9893357753753662,36.26254081726074,1905.689032793045,0.1,128
52,52,0.36633605712890627,0.4282720703125,0.87266,0.8597999811172485,0.98936527967453,36.773685932159424,1942.477398633957,0.1,128
53,53,0.37425931690216063,0.39740341796875,0.86856,0.8664000034332275,0.9893874526023865,36.26060962677002,1978.752819776535,0.1,128
54,54,0.36032134117126463,0.3947212890625,0.87394,0.8646999597549438,0.9893948435783386,35.995476722717285,2014.7633690834045,0.1,128
55,55,0.36574057693481443,0.421184619140625,0.87102,0.8565999865531921,0.989162266254425,35.990052700042725,2050.7685990333557,0.1,128
56,56,0.3604406579208374,0.44898876953125,0.8734,0.8506999611854553,0.9893283843994141,35.9064519405365,2086.6901960372925,0.1,128
57,57,0.36214327602386476,0.40368896484375,0.8743,0.8646999597549438,0.988878071308136,36.70384502410889,2123.40935087204,0.1,128
58,58,0.36086914447784424,0.42788896484375,0.8726,0.8545999526977539,0.9889703392982483,36.54815888404846,2159.972875356674,0.1,128
59,59,0.35859000858306883,0.413849169921875,0.87228,0.8610999584197998,0.9893062710762024,36.95758366584778,2196.945986509323,0.1,128
60,60,0.3594363553237915,0.404803759765625,0.8734,0.8650999665260315,0.9893763661384583,36.142616510391235,2233.1043083667755,0.1,128
