,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,sparsity conv1,sparsity conv2,sparsity mlp1,sparsity mlp2,edge sparsity,epoch duration,run duration,lr,batch_size
36,36,0.02558983724117279,0.05609806518554687,0.9912666666666666,0.9872999787330627,1.0,1.0,1.0,1.0,0.8706366419792175,3.9057674407958984,158.56459617614746,0.001,1024
37,37,0.02407683548927307,0.05701556396484375,0.9917,0.9871999621391296,1.0,1.0,1.0,1.0,0.8590598106384277,3.9521820545196533,162.53534603118896,0.001,1024
38,38,0.029939344930648804,0.058012115478515626,0.99015,0.9855999946594238,1.0,1.0,1.0,1.0,0.8483272790908813,3.9880871772766113,166.54227471351624,0.001,1024
39,39,0.03143411340713501,0.043344921875,0.9895333333333334,0.9899999499320984,1.0,1.0,1.0,1.0,0.8358156085014343,4.044131278991699,170.60537028312683,0.001,1024
40,40,0.029526201009750366,0.04990350036621094,0.9898,0.9878999590873718,1.0,1.0,1.0,1.0,0.8237648010253906,3.9872117042541504,174.6117286682129,0.001,1024
41,41,0.03731871751149495,0.059808673095703126,0.9875666666666667,0.9865999817848206,1.0,1.0,1.0,1.0,0.8098136186599731,3.931058883666992,178.56222891807556,0.001,1024
42,42,0.0412600998878479,0.0665537841796875,0.98635,0.9853000044822693,1.0,1.0,1.0,1.0,0.7963960766792297,3.909341335296631,182.4919457435608,0.001,1024
43,43,0.03987443021138509,0.06433976440429688,0.9871,0.9857999682426453,1.0,1.0,1.0,1.0,0.7812954783439636,4.032028675079346,186.54364943504333,0.001,1024
44,44,0.041743599065144854,0.04955428466796875,0.9861,0.9876999855041504,1.0,1.0,1.0,1.0,0.7654467225074768,3.9663708209991455,190.52988958358765,0.001,1024
45,45,0.0441662410736084,0.054942279052734376,0.9857,0.9879999756813049,1.0,1.0,1.0,1.0,0.7509170770645142,3.9292898178100586,194.47939443588257,0.001,1024
46,46,0.04457303565343221,0.055701495361328124,0.9854333333333334,0.9887999892234802,1.0,1.0,1.0,1.0,0.7348583936691284,3.9312326908111572,198.43082451820374,0.001,1024
47,47,0.047390163199106855,0.05326788940429687,0.9847833333333333,0.9892999529838562,1.0,1.0,1.0,1.0,0.7190086841583252,3.994734764099121,202.44588685035706,0.001,1024
48,48,0.04992759297688802,0.054520587158203127,0.9838666666666667,0.9883999824523926,1.0,1.0,1.0,1.0,0.7025236487388611,4.088795185089111,206.55538654327393,0.001,1024
49,49,0.04828180707295736,0.05552159423828125,0.9845,0.9894999861717224,1.0,1.0,1.0,1.0,0.6860535144805908,3.9805705547332764,210.55670189857483,0.001,1024
50,50,0.049684727954864505,0.06574603271484375,0.9836666666666667,0.9865999817848206,1.0,1.0,1.0,1.0,0.6696160435676575,3.9615066051483154,214.5391914844513,0.001,1024
51,51,0.05917716890970866,0.05867815551757812,0.9811166666666666,0.9875999689102173,1.0,1.0,1.0,1.0,0.6525497436523438,3.9848294258117676,218.54539155960083,0.001,1024
52,52,0.053390313625335695,0.06333108520507813,0.98315,0.9875999689102173,1.0,1.0,1.0,1.0,0.6355329155921936,4.055014133453369,222.6217906475067,0.001,1024
53,53,0.0575274803797404,0.05593356323242187,0.9807,0.9883999824523926,1.0,1.0,1.0,1.0,0.6191654205322266,3.878506660461426,226.52177333831787,0.001,1024
54,54,0.060325628598531085,0.07979550170898438,0.9811,0.983199954032898,1.0,1.0,1.0,1.0,0.6025693416595459,3.8959450721740723,230.4393970966339,0.001,1024
55,55,0.059908640066782634,0.057739202880859375,0.9812,0.9881999492645264,1.0,1.0,1.0,1.0,0.5853948593139648,3.984835147857666,234.44615864753723,0.001,1024
56,56,0.05565188763936361,0.06239959106445313,0.9827666666666667,0.9874999523162842,1.0,1.0,1.0,1.0,0.5692344307899475,3.866405963897705,238.3347873687744,0.001,1024
57,57,0.05794816462198893,0.06099892578125,0.9814666666666667,0.9884999990463257,1.0,1.0,1.0,1.0,0.5537448525428772,4.194154739379883,242.55130457878113,0.001,1024
58,58,0.06056079607009888,0.059606640625,0.98015,0.9879999756813049,1.0,1.0,1.0,1.0,0.5382048487663269,3.887310743331909,246.46103835105896,0.001,1024
59,59,0.06473086363474528,0.0637554443359375,0.9795,0.9879999756813049,1.0,1.0,1.0,1.0,0.5222963690757751,3.8972277641296387,250.38086605072021,0.001,1024
60,60,0.06340744794209799,0.07204882202148437,0.9804833333333334,0.9874999523162842,1.0,1.0,1.0,1.0,0.5074028968811035,4.0073347091674805,254.41092014312744,0.001,1024
61,61,0.06222021446228027,0.06197574462890625,0.9804666666666667,0.9879999756813049,1.0,1.0,1.0,1.0,0.4920634925365448,3.939962387084961,258.36689949035645,0.001,1024
62,62,0.0654292262395223,0.0642599853515625,0.97965,0.9874999523162842,1.0,1.0,1.0,1.0,0.4778482913970947,3.9678726196289062,262.35079550743103,0.001,1024
63,63,0.06207723267873128,0.05738055419921875,0.9807666666666667,0.9889999628067017,1.0,1.0,1.0,1.0,0.46416112780570984,3.875617504119873,266.24224042892456,0.001,1024
64,64,0.06628557793299357,0.068323486328125,0.9788,0.9868999719619751,1.0,1.0,1.0,1.0,0.45028457045555115,3.870307683944702,270.12842082977295,0.001,1024
65,65,0.06652581748962402,0.07746739501953125,0.9793,0.9842999577522278,1.0,1.0,1.0,1.0,0.43701815605163574,4.043874263763428,274.188125371933,0.001,1024
66,66,0.06774280904134114,0.075983447265625,0.9788666666666667,0.9855999946594238,1.0,1.0,1.0,1.0,0.4242853820323944,4.0595831871032715,278.29343843460083,0.001,1024
67,67,0.06326837151845296,0.06585098876953124,0.9805666666666667,0.9886999726295471,1.0,1.0,1.0,1.0,0.4117942452430725,3.9680235385894775,282.27740478515625,0.001,1024
68,68,0.06752821261088053,0.06128734130859375,0.97935,0.9870999455451965,1.0,1.0,1.0,1.0,0.3996790945529938,4.03581976890564,286.3292303085327,0.001,1024
69,69,0.06901308199564615,0.0649307373046875,0.97825,0.9871999621391296,1.0,1.0,1.0,1.0,0.3877355754375458,3.8745458126068115,290.2197251319885,0.001,1024
70,70,0.06900877590179444,0.064984716796875,0.9785666666666667,0.9892999529838562,1.0,1.0,1.0,1.0,0.3761400580406189,4.019919395446777,294.25553941726685,0.001,1024
71,71,0.06910278561909994,0.06421148681640625,0.97865,0.9887999892234802,1.0,1.0,1.0,1.0,0.36527782678604126,3.9488983154296875,298.2202160358429,0.001,1024
72,72,0.07289232037862142,0.06809986572265625,0.97695,0.9860999584197998,1.0,1.0,1.0,1.0,0.35433724522590637,3.9198198318481445,302.15586137771606,0.001,1024
73,73,0.06972858289082845,0.06273084716796876,0.9781666666666666,0.988599956035614,1.0,1.0,1.0,1.0,0.3437744975090027,4.020607948303223,306.1924216747284,0.001,1024
74,74,0.07216557757059733,0.06546898193359375,0.97735,0.9858999848365784,1.0,1.0,1.0,1.0,0.33390679955482483,3.988081932067871,310.19643473625183,0.001,1024
75,75,0.0697195858001709,0.06881019287109374,0.9779166666666667,0.9864999651908875,1.0,1.0,1.0,1.0,0.32452234625816345,4.025376081466675,314.23769879341125,0.001,1024
76,76,0.07066713631947835,0.05582822265625,0.9783833333333334,0.9888999462127686,1.0,1.0,1.0,1.0,0.31394559144973755,4.0069098472595215,318.26046657562256,0.001,1024
77,77,0.06629339663187662,0.07212586059570313,0.9792833333333333,0.9876999855041504,1.0,1.0,1.0,1.0,0.30646902322769165,3.9704997539520264,322.247052192688,0.001,1024
78,78,0.07362973003387452,0.06508837890625,0.97685,0.9872999787330627,1.0,1.0,1.0,1.0,0.297396183013916,3.9950647354125977,326.25813841819763,0.001,1024
79,79,0.06906120376586915,0.066044775390625,0.9789666666666667,0.9871999621391296,1.0,1.0,1.0,1.0,0.2892954647541046,3.9845268726348877,330.2585184574127,0.001,1024
80,80,0.07358786754608154,0.07118931884765625,0.9777666666666667,0.9853999614715576,1.0,1.0,1.0,1.0,0.2805379331111908,4.01308274269104,334.2878215312958,0.001,1024
81,81,0.06912044779459635,0.06685643920898438,0.9791833333333333,0.9878999590873718,1.0,1.0,1.0,1.0,0.27226370573043823,4.009490489959717,338.31322145462036,0.001,1024
82,82,0.0715987346013387,0.06932415771484375,0.9776333333333334,0.9853999614715576,1.0,1.0,1.0,1.0,0.2652880847454071,3.986820697784424,342.31592893600464,0.001,1024
83,83,0.07090274976094564,0.062456396484375,0.9781833333333333,0.9874999523162842,1.0,1.0,1.0,1.0,0.2572452127933502,3.8793115615844727,346.2111532688141,0.001,1024
84,84,0.07295401560465495,0.07083370361328124,0.97775,0.9860000014305115,1.0,1.0,1.0,1.0,0.25083404779434204,4.019770860671997,350.246857881546,0.001,1024
85,85,0.06981981976826986,0.07416378173828125,0.9779666666666667,0.9879999756813049,1.0,1.0,1.0,1.0,0.24337519705295563,4.032648801803589,354.3182599544525,0.001,1024
86,86,0.07166787707010905,0.0647470947265625,0.97765,0.9881999492645264,1.0,1.0,1.0,1.0,0.23678676784038544,4.004045009613037,358.338387966156,0.001,1024
87,87,0.07075472094217936,0.05885430297851563,0.9784166666666667,0.9881999492645264,1.0,1.0,1.0,1.0,0.23036815226078033,4.010848760604858,362.36516094207764,0.001,1024
88,88,0.06885317312876384,0.06376334838867187,0.9787833333333333,0.9874999523162842,1.0,1.0,1.0,1.0,0.22434601187705994,3.98844575881958,366.36980080604553,0.001,1024
89,89,0.07253737866083781,0.07854827270507812,0.9776,0.9853999614715576,1.0,1.0,1.0,1.0,0.2175542116165161,4.010711431503296,370.3966088294983,0.001,1024
90,90,0.07881383558909098,0.0721684326171875,0.9757,0.9860999584197998,1.0,1.0,1.0,1.0,0.2123745232820511,3.9256680011749268,374.3386948108673,0.001,1024
91,91,0.07054517911275228,0.059653790283203126,0.97895,0.9878000020980835,1.0,1.0,1.0,1.0,0.20616580545902252,3.953748941421509,378.30844736099243,0.001,1024
92,92,0.07178824564615885,0.06288700561523437,0.9783,0.9879999756813049,1.0,1.0,1.0,1.0,0.2008107304573059,4.011164665222168,382.33555817604065,0.001,1024
93,93,0.07363270530700683,0.06256956787109375,0.9772833333333333,0.988599956035614,1.0,1.0,1.0,1.0,0.1951543092727661,3.929121971130371,386.2807877063751,0.001,1024
94,94,0.07204196427663168,0.07183233032226563,0.9780666666666666,0.9860999584197998,1.0,1.0,1.0,1.0,0.18966396152973175,4.1538262367248535,390.4506268501282,0.001,1024
95,95,0.07153915011088054,0.06124586791992188,0.9780166666666666,0.9879999756813049,1.0,1.0,1.0,1.0,0.18534444272518158,3.891849994659424,394.35869240760803,0.001,1024
96,96,0.0738772782643636,0.061526031494140626,0.9774166666666667,0.9874999523162842,1.0,1.0,1.0,1.0,0.18010225892066956,3.9746739864349365,398.3493356704712,0.001,1024
97,97,0.07439857368469238,0.07068939208984375,0.97705,0.9854999780654907,1.0,1.0,1.0,1.0,0.1760476976633072,4.00069260597229,402.3660750389099,0.001,1024
98,98,0.06910088097254435,0.067961865234375,0.9787,0.9874999523162842,1.0,1.0,1.0,1.0,0.17079991102218628,3.9414517879486084,406.32351064682007,0.001,1024
99,99,0.06816946611404419,0.064178564453125,0.9786833333333333,0.9870999455451965,1.0,1.0,1.0,1.0,0.16662687063217163,3.8493878841400146,410.1888852119446,0.001,1024
100,100,0.06727641576131185,0.06653912353515624,0.9789,0.9881999492645264,1.0,1.0,1.0,1.0,0.16266000270843506,3.8717026710510254,414.0768015384674,0.001,1024
101,101,0.07007780024210612,0.06442772827148438,0.9787166666666667,0.9864999651908875,1.0,1.0,1.0,1.0,0.15774154663085938,4.118528604507446,418.211487531662,0.001,1024
102,102,0.06808731797536215,0.06172469482421875,0.9790833333333333,0.9886999726295471,1.0,1.0,1.0,1.0,0.15366646647453308,3.8975987434387207,422.12515091896057,0.001,1024
103,103,0.06893870360056559,0.0611718017578125,0.9785166666666667,0.9873999953269958,1.0,1.0,1.0,1.0,0.14981715381145477,3.9386582374572754,426.079886674881,0.001,1024
104,104,0.07097572956085205,0.0666530517578125,0.9777333333333333,0.9857999682426453,1.0,1.0,1.0,1.0,0.146416574716568,4.020323753356934,430.1164743900299,0.001,1024
105,105,0.07154568812052409,0.06606410522460937,0.9776,0.9870999455451965,1.0,1.0,1.0,1.0,0.1418750286102295,3.9955196380615234,434.1279385089874,0.001,1024
106,106,0.07047008978525797,0.07310270385742187,0.9785833333333334,0.9851999878883362,1.0,1.0,1.0,1.0,0.13813206553459167,3.9782025814056396,438.1223704814911,0.001,1024
107,107,0.06895160395304362,0.06072526245117187,0.9798,0.9874999523162842,1.0,1.0,1.0,1.0,0.13548345863819122,4.069999933242798,442.2086205482483,0.001,1024
108,108,0.06624173472722371,0.06278687133789063,0.9793333333333333,0.9878000020980835,1.0,1.0,1.0,1.0,0.1319354772567749,3.9452719688415527,446.17007279396057,0.001,1024
109,109,0.06881163228352864,0.058252734375,0.9793166666666666,0.988099992275238,1.0,1.0,1.0,1.0,0.12823078036308289,3.878709316253662,450.06492495536804,0.001,1024
110,110,0.06978895568847657,0.05994154663085938,0.9777666666666667,0.9871999621391296,1.0,1.0,1.0,1.0,0.12514647841453552,3.95220685005188,454.03316855430603,0.001,1024
111,111,0.06622434641520182,0.060712396240234376,0.97975,0.9878000020980835,1.0,1.0,1.0,1.0,0.12163768708705902,4.005058526992798,458.05448031425476,0.001,1024
112,112,0.06889165674845378,0.06869603881835938,0.9787333333333333,0.9858999848365784,1.0,1.0,1.0,1.0,0.1190095916390419,3.9175593852996826,461.9882972240448,0.001,1024
113,113,0.07006262168884278,0.06674365234375,0.97805,0.986299991607666,1.0,1.0,1.0,1.0,0.11589730530977249,4.136479616165161,466.1409478187561,0.001,1024
114,114,0.06651367352803549,0.06332164916992188,0.9794166666666667,0.9878000020980835,1.0,1.0,1.0,1.0,0.11277662217617035,3.8583719730377197,470.0155596733093,0.001,1024
115,115,0.06581531359354655,0.06441521606445312,0.97975,0.9866999983787537,1.0,1.0,1.0,1.0,0.11019797623157501,4.015902519226074,474.0476176738739,0.001,1024
116,116,0.06774720369974772,0.07028739624023438,0.97885,0.9856999516487122,1.0,1.0,1.0,1.0,0.10701104998588562,3.968677043914795,478.03245401382446,0.001,1024
117,117,0.06762061398824055,0.06274552001953125,0.9789333333333333,0.9860000014305115,1.0,1.0,1.0,1.0,0.10418704152107239,3.864949941635132,481.9136371612549,0.001,1024
118,118,0.07000337257385254,0.06985474243164062,0.9780833333333333,0.9853000044822693,1.0,1.0,1.0,1.0,0.10261410474777222,3.941946029663086,485.871705532074,0.001,1024
119,119,0.06738640206654867,0.06321361694335938,0.9791166666666666,0.9884999990463257,1.0,1.0,1.0,1.0,0.09976489841938019,3.997588872909546,489.88565826416016,0.001,1024
120,120,0.06823624941507975,0.06326978759765625,0.97885,0.9858999848365784,1.0,1.0,1.0,1.0,0.09774788469076157,4.0147316455841064,493.9165573120117,0.001,1024
121,121,0.06556874087651571,0.06004782104492187,0.9790666666666666,0.9869999885559082,1.0,1.0,1.0,1.0,0.0950918048620224,4.079765319824219,498.0125424861908,0.001,1024
122,122,0.07023075784047444,0.05894918212890625,0.9778333333333333,0.9881999492645264,1.0,1.0,1.0,1.0,0.09265216439962387,3.958498239517212,501.98755955696106,0.001,1024
123,123,0.06381385285059611,0.0620058837890625,0.9796333333333334,0.9872999787330627,1.0,1.0,1.0,1.0,0.09038139134645462,3.89762020111084,505.90130710601807,0.001,1024
124,124,0.065560591506958,0.0584266357421875,0.9798,0.9878999590873718,1.0,1.0,1.0,1.0,0.08798839896917343,3.9561266899108887,509.87370896339417,0.001,1024
125,125,0.06775615768432618,0.05753764038085937,0.9792333333333333,0.9868999719619751,1.0,1.0,1.0,1.0,0.08609732985496521,3.985381841659546,513.8754651546478,0.001,1024
126,126,0.06967248490651448,0.06013766479492187,0.9786666666666667,0.9869999885559082,1.0,1.0,1.0,1.0,0.08397955447435379,4.0114850997924805,517.9032001495361,0.001,1024
127,127,0.06495701570510864,0.07190620727539063,0.9798666666666667,0.9854999780654907,1.0,1.0,1.0,1.0,0.08226760476827621,3.8947255611419678,521.8142466545105,0.001,1024
128,128,0.06454408372243245,0.06446361694335938,0.9796,0.9865999817848206,1.0,1.0,1.0,1.0,0.07988207787275314,3.939734935760498,525.7703413963318,0.001,1024
129,129,0.06553860562642415,0.062382855224609374,0.97975,0.9864999651908875,1.0,1.0,1.0,1.0,0.07785200327634811,4.0242016315460205,529.8106362819672,0.001,1024
130,130,0.0651509620030721,0.06002086181640625,0.9798333333333333,0.9865999817848206,1.0,1.0,1.0,1.0,0.07625387609004974,4.082639455795288,533.9095516204834,0.001,1024
131,131,0.06553732662200928,0.06170755615234375,0.9801833333333333,0.986299991607666,1.0,1.0,1.0,1.0,0.07385248690843582,3.961656093597412,537.8874621391296,0.001,1024
132,132,0.06673531112670898,0.06130225830078125,0.9793333333333333,0.986299991607666,1.0,1.0,1.0,1.0,0.07226742058992386,4.031402826309204,541.9352414608002,0.001,1024
133,133,0.06078151222864787,0.06328329467773437,0.9812333333333333,0.9870999455451965,1.0,1.0,1.0,1.0,0.07068421691656113,3.974116325378418,545.9257144927979,0.001,1024
134,134,0.06259499702453614,0.05843404541015625,0.9805666666666667,0.9874999523162842,1.0,1.0,1.0,1.0,0.06923443078994751,3.9185991287231445,549.8605091571808,0.001,1024
135,135,0.06616090590159099,0.06176983032226562,0.9793333333333333,0.986799955368042,1.0,1.0,1.0,1.0,0.06723793596029282,4.009092092514038,553.8860282897949,0.001,1024
136,136,0.063485267384847,0.06198143310546875,0.9800833333333333,0.9864999651908875,1.0,1.0,1.0,1.0,0.06543176621198654,4.014572381973267,557.9167523384094,0.001,1024
137,137,0.06361088415781657,0.06264248046875,0.9801333333333333,0.9855999946594238,1.0,1.0,1.0,1.0,0.06449136137962341,4.015732288360596,561.9489288330078,0.001,1024
138,138,0.06668642339706421,0.06218140869140625,0.97915,0.9881999492645264,1.0,1.0,1.0,1.0,0.06270944327116013,3.948589324951172,565.9138429164886,0.001,1024
139,139,0.060992030207316084,0.06264451904296875,0.9815833333333334,0.9870999455451965,1.0,1.0,1.0,1.0,0.060987237840890884,4.129271984100342,570.0594115257263,0.001,1024
140,140,0.06374606266021729,0.06070375366210937,0.98,0.9870999455451965,1.0,1.0,1.0,1.0,0.059920888394117355,3.8886077404022217,573.964433670044,0.001,1024
141,141,0.06329289178848267,0.05937489624023438,0.9797666666666667,0.9857999682426453,1.0,1.0,1.0,1.0,0.05828171223402023,3.890591859817505,577.8713059425354,0.001,1024
142,142,0.06467955487569173,0.07161286010742188,0.97975,0.9850999712944031,1.0,1.0,1.0,1.0,0.05709967762231827,3.985135078430176,581.8728830814362,0.001,1024
143,143,0.06536376422246297,0.06008992919921875,0.9797,0.9864999651908875,1.0,1.0,1.0,1.0,0.055704932659864426,3.9533963203430176,585.8428606987,0.001,1024
144,144,0.060141616503397624,0.06382568969726563,0.9810666666666666,0.9866999983787537,1.0,1.0,1.0,1.0,0.054277531802654266,3.925100088119507,589.7842988967896,0.001,1024
145,145,0.06332547829945882,0.06019262084960938,0.9802666666666666,0.9866999983787537,1.0,1.0,1.0,1.0,0.05292290449142456,3.9990155696868896,593.7995975017548,0.001,1024
146,146,0.06262077045440674,0.06378652954101563,0.9804333333333334,0.9876999855041504,1.0,1.0,1.0,1.0,0.051794979721307755,3.9461886882781982,597.7622125148773,0.001,1024
147,147,0.062052405738830564,0.05878692626953125,0.9803333333333333,0.9869999885559082,1.0,1.0,1.0,1.0,0.05079766362905502,3.9043242931365967,601.6829876899719,0.001,1024
148,148,0.06081098492940267,0.06116423950195313,0.9808166666666667,0.9871999621391296,1.0,1.0,1.0,1.0,0.04960816726088524,4.116529941558838,605.8159115314484,0.001,1024
149,149,0.061595806376139324,0.05998118896484375,0.9805333333333334,0.9875999689102173,1.0,1.0,1.0,1.0,0.04850823059678078,3.951963424682617,609.7840859889984,0.001,1024
150,150,0.061871621068318686,0.060731451416015624,0.9808666666666667,0.9878999590873718,1.0,1.0,1.0,1.0,0.0473821721971035,4.049453258514404,613.8497262001038,0.001,1024
151,151,0.06250200881958008,0.0627289794921875,0.9806333333333334,0.9876999855041504,1.0,1.0,1.0,1.0,0.0464688241481781,3.9738645553588867,617.8398842811584,0.001,1024
152,152,0.0663071725845337,0.06150203857421875,0.9799666666666667,0.9868999719619751,1.0,1.0,1.0,1.0,0.0450134351849556,3.9136219024658203,621.770003080368,0.001,1024
153,153,0.06122462724049886,0.057801763916015624,0.98085,0.9879999756813049,1.0,1.0,1.0,1.0,0.04409915581345558,3.933403968811035,625.719783782959,0.001,1024
154,154,0.06396590652465821,0.07348413696289062,0.9799833333333333,0.9855999946594238,1.0,1.0,1.0,1.0,0.043124232441186905,4.0328545570373535,629.769015789032,0.001,1024
155,155,0.06589855120976766,0.061904876708984376,0.9792166666666666,0.9872999787330627,1.0,1.0,1.0,1.0,0.0418451689183712,3.987170696258545,633.7726030349731,0.001,1024
156,156,0.06480655536651611,0.06269388427734375,0.9795333333333334,0.9866999983787537,1.0,1.0,1.0,1.0,0.0412406250834465,4.162261962890625,637.9512898921967,0.001,1024
157,157,0.06216228322982788,0.06311305541992188,0.9805166666666667,0.9872999787330627,1.0,1.0,1.0,1.0,0.040263835340738297,3.9070560932159424,641.8748695850372,0.001,1024
