,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,edge sparsity,epoch duration,run duration,lr,batch_size
0,0,1.9705237231445312,2.533383203125,0.24988,0.24249999225139618,0.990573525428772,11.282977104187012,22.83998203277588,0.1,1024
1,1,1.6820763208007812,1.7340421875,0.36484,0.3748999834060669,0.9963089227676392,8.929759502410889,31.857120990753174,0.1,1024
2,2,1.5071478393554687,1.39235185546875,0.44012,0.4899999797344208,0.977058470249176,9.141050815582275,41.00755047798157,0.1,1024
3,3,1.343791708984375,1.376980859375,0.50594,0.5291000008583069,0.9926178455352783,9.105446815490723,50.122456312179565,0.1,1024
4,4,1.213991728515625,1.30067900390625,0.55886,0.5410000085830688,0.9942646026611328,9.035889863967896,59.16783118247986,0.1,1024
5,5,1.129192813720703,1.06901474609375,0.58958,0.6268999576568604,0.9848381876945496,9.127538204193115,68.30500340461731,0.1,1024
6,6,1.0611851574707032,1.6479896484375,0.61658,0.5263999700546265,0.9926178455352783,8.995035409927368,77.3096752166748,0.1,1024
7,7,1.0155654174804687,1.03532900390625,0.63596,0.6487999558448792,0.981147050857544,8.992124557495117,86.31184482574463,0.1,1024
8,8,0.963002783203125,1.122640625,0.65518,0.6031000018119812,0.9942646026611328,8.966802835464478,95.28857040405273,0.1,1024
9,9,0.9048390405273438,1.32296044921875,0.67732,0.5870000123977661,0.9848381876945496,9.08359670639038,104.38221335411072,0.1,1024
10,10,0.866846650390625,0.98186123046875,0.69232,0.6556999683380127,0.9868824481964111,8.98825454711914,113.38072085380554,0.1,1024
11,11,0.8522307202148437,0.82410947265625,0.70096,0.7145999670028687,0.9791027903556824,9.121682167053223,122.51265597343445,0.1,1024
12,12,0.8277326916503907,0.90906142578125,0.71036,0.6893999576568604,0.990573525428772,9.002134084701538,131.52533888816833,0.1,1024
13,13,0.8104122607421875,0.8810248046875,0.71582,0.7069999575614929,0.9868824481964111,9.106707334518433,140.6429991722107,0.1,1024
