,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,edge sparsity,param pruned,flops ratio,flops pruned,epoch duration,run duration,lr,batch_size
0,0,2.307261169128418,2.1461912109375,0.32864,0.40209999680519104,0.9914140698948373,266042.0,0.9940909544882315,40311432.0,49.19913601875305,51.49321746826172,0.1,128
1,1,1.3715318702697754,2.8062140625,0.50278,0.14379999041557312,0.9924873111579826,266330.0,0.9927273399825652,40256136.0,49.46981501579285,100.97872686386108,0.1,128
2,2,1.144024370574951,1.13628173828125,0.58918,0.6370999813079834,0.9887309667369739,265322.0,0.9920455327297321,40228488.0,49.91089749336243,150.9009051322937,0.1,128
3,3,1.005546533203125,1.13939296875,0.64512,0.6150000095367432,0.9903408286316919,265754.0,0.9931818781511206,40274568.0,49.67960810661316,200.59186172485352,0.1,128
4,4,0.9315037135314942,4.33669375,0.67168,0.40199998021125793,0.9946337936842733,266906.0,0.9963636453310087,40403592.0,49.9227557182312,250.52626943588257,0.1,128
5,5,0.8628119975280761,1.09314951171875,0.6983,0.6089000105857849,0.9914140698948373,266042.0,0.9945454926567869,40329864.0,49.83817768096924,300.3763792514801,0.1,128
6,6,0.8223465501403808,0.74526767578125,0.71378,0.7525999546051025,0.9919506905264099,266186.0,0.9954545689938978,40366728.0,49.812894105911255,350.20128560066223,0.1,128
7,7,0.7907962553405762,0.95656123046875,0.72406,0.7170000076293945,0.9930239317895553,266474.0,0.9950000308253424,40348296.0,49.97266674041748,400.18615770339966,0.1,128
8,8,0.7635353977966308,0.807283154296875,0.73536,0.7608999609947205,0.993560552421128,266618.0,0.9959091071624533,40385160.0,49.83233380317688,450.0308382511139,0.1,128
9,9,0.7379005605316162,0.78222705078125,0.74398,0.7544999718666077,0.9914140698948373,266042.0,0.9959091071624533,40385160.0,48.08938646316528,498.1323835849762,0.1,128
10,10,0.7199369484710694,0.7369787109375,0.75,0.774899959564209,0.993560552421128,266618.0,0.9972727216681195,40440456.0,49.689695835113525,547.8348228931427,0.1,128
11,11,0.6977897727966309,1.1411041015625,0.75982,0.6060000061988831,0.9914140698948373,266042.0,0.9959091071624533,40385160.0,49.92871069908142,597.7760210037231,0.1,128
12,12,0.6931481444549561,1.65009921875,0.7598,0.6341999769210815,0.9914140698948373,266042.0,0.9963636453310087,40403592.0,50.374953746795654,648.1640520095825,0.1,128
13,13,0.6707845922851563,0.7402306640625,0.76822,0.746999979019165,0.9839013810528199,264026.0,0.9918182636454543,40219272.0,50.04082727432251,698.2181689739227,0.1,128
14,14,0.6643159554290772,0.756104052734375,0.77136,0.7529000043869019,0.9839013810528199,264026.0,0.9918182636454543,40219272.0,50.11626720428467,748.3475050926208,0.1,128
15,15,0.6506466743469238,1.7274955078125,0.77492,0.6660000085830688,0.9806816572633839,263162.0,0.9890910346341217,40108680.0,49.00978493690491,797.370795249939,0.1,128
16,16,0.6366322871398926,0.59926484375,0.77916,0.7942000031471252,0.9796084160002385,262874.0,0.9900001109712325,40145544.0,49.48248791694641,846.8669452667236,0.1,128
17,17,0.6287102297973632,0.692123583984375,0.78244,0.7669000029563904,0.9796084160002385,262874.0,0.9890910346341217,40108680.0,49.981689453125,896.8625173568726,0.1,128
18,18,0.6241910542297363,2.8481361328125,0.78512,0.5967000126838684,0.9796084160002385,262874.0,0.9881819582970108,40071816.0,50.18481135368347,947.0609533786774,0.1,128
19,19,0.6161666008758545,2.1056646484375,0.78708,0.6502000093460083,0.9774619334739478,262298.0,0.9872728819598999,40034952.0,50.23702549934387,997.3120334148407,0.1,128
20,20,0.6086891062164307,1.85977109375,0.78804,0.41659998893737793,0.9785351747370932,262586.0,0.9890910346341217,40108680.0,49.86947464942932,1047.1955127716064,0.1,128
21,21,0.6033981675720215,0.58215546875,0.79368,0.8044999837875366,0.9742422096845118,261434.0,0.986363805622789,39998088.0,48.76090669631958,1095.970584154129,0.1,128
22,22,0.5908967921447754,1.0952990234375,0.79494,0.636900007724762,0.9731689684213665,261146.0,0.9872728819598999,40034952.0,48.42720913887024,1144.4119691848755,0.1,128
23,23,0.5964554901885987,4.249784375,0.7921,0.5019999742507935,0.9742422096845118,261434.0,0.986363805622789,39998088.0,48.490373611450195,1192.9172022342682,0.1,128
24,24,0.5925115782928467,0.7204216796875,0.7947,0.7890999913215637,0.9699492446319304,260282.0,0.9827275002743455,39850632.0,48.74434161186218,1241.676118850708,0.1,128
25,25,0.5881591968536377,2.182938671875,0.79678,0.6331999897956848,0.9667295208424944,259418.0,0.9818184239372346,39813768.0,50.00656270980835,1291.6977670192719,0.1,128
26,26,0.5916479695129394,40.379965625,0.7957,0.1695999950170517,0.962436555789913,258266.0,0.9772730422516803,39629448.0,50.22860550880432,1341.9414594173431,0.1,128
27,27,0.5843045382690429,1.17510009765625,0.79838,0.5800999999046326,0.9613633145267677,257978.0,0.9781821185887911,39666312.0,49.960864543914795,1391.9176774024963,0.1,128
28,28,0.5837619980621338,1.29001435546875,0.79978,0.7427999973297119,0.9602900732636224,257690.0,0.9754548895774585,39555720.0,49.36343431472778,1441.296392917633,0.1,128
29,29,0.5598843077087402,6.255724609375,0.8075,0.6279000043869019,0.9581435907373317,257114.0,0.9754548895774585,39555720.0,50.119770765304565,1491.431687116623,0.1,128
30,30,0.5457147119140625,9.20407265625,0.81176,0.16189999878406525,0.9549238669478957,256250.0,0.9709095078919041,39371400.0,50.263091802597046,1541.7103533744812,0.1,128
31,31,0.5508474623870849,6.75019609375,0.80958,0.40389999747276306,0.952777384421605,255674.0,0.9690913552176824,39297672.0,50.08993864059448,1591.8162915706635,0.1,128
32,32,0.5529087794494629,5.602690234375,0.80958,0.5715999603271484,0.952777384421605,255674.0,0.9690913552176824,39297672.0,50.05217885971069,1641.884336233139,0.1,128
33,33,0.5532634045410156,1.13523173828125,0.80782,0.7394999861717224,0.949557660632169,254810.0,0.9690913552176824,39297672.0,50.179717779159546,1692.080203294754,0.1,128
34,34,0.5500560243988037,1.55409541015625,0.8091,0.5228999853134155,0.9441914543164422,253370.0,0.9663641262063498,39187080.0,48.491660833358765,1740.5879485607147,0.1,128
35,35,0.5422668708801269,1.030501953125,0.81448,0.7366999983787537,0.9452646955795876,253658.0,0.9656823189535166,39159432.0,50.10569667816162,1790.710297346115,0.1,128
36,36,0.5471211985015869,1.01856103515625,0.81352,0.7932999730110168,0.944627458579595,253487.0,0.9620460136050731,39011976.0,50.2713086605072,1840.9985580444336,0.1,128
37,37,0.5415934745788574,1.20508154296875,0.81206,0.7124999761581421,0.9403344935270136,252335.0,0.9584097082566296,38864520.0,50.130714654922485,1891.1458909511566,0.1,128
38,38,0.5453284898376465,80.9406375,0.8128,0.11629999428987503,0.9381880110007229,251759.0,0.9565915555824078,38790792.0,48.81765151023865,1939.980706691742,0.1,128
39,39,0.5437230360412597,0.78097724609375,0.81162,0.7495999932289124,0.9360415284744322,251183.0,0.9538643265710752,38680200.0,48.61458778381348,1988.612535238266,0.1,128
40,40,0.5392718907928467,3.79973203125,0.81426,0.6532999873161316,0.9349682872112869,250895.0,0.9538643265710752,38680200.0,49.864827394485474,2038.494767665863,0.1,128
41,41,0.5371717234039307,85.73678125,0.81506,0.10329999774694443,0.9360415284744322,251183.0,0.9538643265710752,38680200.0,48.76131868362427,2087.273446083069,0.1,128
42,42,0.5328931296539307,5.460405859375,0.81748,0.4664999842643738,0.9338950459481415,250607.0,0.9529552502339643,38643336.0,48.52095103263855,2135.8123202323914,0.1,128
43,43,0.5332870190429687,1.35335986328125,0.81654,0.6911999583244324,0.9360415284744322,251183.0,0.9529552502339643,38643336.0,50.098405599594116,2185.9288041591644,0.1,128
44,44,0.5278312534332276,0.553039892578125,0.81946,0.8155999779701233,0.9333584253165689,250463.0,0.9493189448855208,38495880.0,50.076050758361816,2236.0226109027863,0.1,128
45,45,0.5308355193710327,1.02823662109375,0.8182,0.7109000086784363,0.9365781491060049,251327.0,0.9502280212226317,38532744.0,49.314597606658936,2285.355106830597,0.1,128
46,46,0.5319711389923095,0.505718994140625,0.81638,0.8490999937057495,0.9338950459481415,250607.0,0.9456826395370773,38348424.0,48.67689919471741,2334.0502631664276,0.1,128
47,47,0.5257331472015381,1.742553125,0.81888,0.6879000067710876,0.9274555983692695,248879.0,0.9393191051773012,38090376.0,50.003183364868164,2384.071492433548,0.1,128
48,48,0.5373175402069091,84.2952625,0.81656,0.1087999939918518,0.9220893920535428,247439.0,0.9365918761659686,37979784.0,50.30382204055786,2434.3936285972595,0.1,128
49,49,0.5278066380310059,0.78795986328125,0.8167,0.7667999863624573,0.9199429095272521,246863.0,0.9356827998288577,37942920.0,48.62697458267212,2483.0391268730164,0.1,128
50,50,0.536921215057373,7.608253125,0.81602,0.5475000143051147,0.9199429095272521,246863.0,0.9356827998288577,37942920.0,50.16189002990723,2533.2197947502136,0.1,128
51,51,0.5238731266784667,0.54493408203125,0.81876,0.8241999745368958,0.9199429095272521,246863.0,0.9320464944804142,37795464.0,50.180800437927246,2583.4194598197937,0.1,128
52,52,0.5212363300323486,3.320574609375,0.8191,0.5568000078201294,0.9188696682641068,246575.0,0.9311374181433033,37758600.0,48.78285455703735,2632.22123336792,0.1,128
53,53,0.5227936340332031,7.72768515625,0.81854,0.15379999577999115,0.9188696682641068,246575.0,0.9302283418061924,37721736.0,50.12389016151428,2682.3645091056824,0.1,128
