,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,edge sparsity,param pruned,flops ratio,flops pruned,epoch duration,run duration,lr,batch_size
0,0,1.8754696951293945,1.58875625,0.31656,0.4511999785900116,0.9930239317895553,266474.0,0.990454649139788,40163976.0,29.16425848007202,31.314453601837158,0.1,128
1,1,1.3763600395202638,1.1533447265625,0.5001,0.6047999858856201,0.9898042080001193,265610.0,0.9918182636454543,40219272.0,27.5644211769104,58.892882347106934,0.1,128
2,2,1.1522310940551759,1.2139755859375,0.58718,0.6039999723434448,0.9914140698948373,266042.0,0.993636416319676,40293000.0,27.584179401397705,86.4881751537323,0.1,128
3,3,1.0273526904296875,0.93566259765625,0.63632,0.6823999881744385,0.9957070349474186,267194.0,0.9972727216681195,40440456.0,27.56596803665161,114.06567001342773,0.1,128
4,4,0.93614093460083,0.872370703125,0.6696,0.6988999843597412,0.993560552421128,266618.0,0.9963636453310087,40403592.0,26.744537591934204,140.82185196876526,0.1,128
5,5,0.8740475506591797,0.99083134765625,0.69152,0.6705999970436096,0.9914140698948373,266042.0,0.9954545689938978,40366728.0,26.69654107093811,167.53038716316223,0.1,128
6,6,0.8324305121612549,0.87061640625,0.71002,0.7292999625205994,0.9907768328948448,265871.0,0.9954545689938978,40366728.0,27.440321922302246,194.98335146903992,0.1,128
7,7,0.797209330291748,0.744535205078125,0.72346,0.758899986743927,0.9822915191581019,263594.0,0.9909091873083434,40182408.0,26.807170152664185,221.80248069763184,0.1,128
8,8,0.7646189123535156,1.11675859375,0.73452,0.6843999624252319,0.9828281397896745,263738.0,0.9918182636454543,40219272.0,26.56629180908203,248.38087797164917,0.1,128
9,9,0.7443352517700196,0.74751044921875,0.74082,0.7613999843597412,0.9747788303160845,261578.0,0.9881819582970108,40071816.0,27.497305393218994,275.89077854156494,0.1,128
10,10,0.7264404609680176,0.75148466796875,0.74512,0.7561999559402466,0.9678027621056398,259706.0,0.9845456529485673,39924360.0,27.7168390750885,303.62006545066833,0.1,128
11,11,0.7096895299530029,0.685575048828125,0.7527,0.7692999839782715,0.9635097970530584,258554.0,0.9845456529485673,39924360.0,27.58522129058838,331.21800231933594,0.1,128
12,12,0.6936236720275879,0.629320849609375,0.75686,0.7936999797821045,0.952777384421605,255674.0,0.9786366567573466,39684744.0,27.649654865264893,358.8803095817566,0.1,128
13,13,0.6820235862731934,2.3458705078125,0.76354,0.7185999751091003,0.9506309018953143,255098.0,0.9772730422516803,39629448.0,27.437785387039185,386.3310933113098,0.1,128
14,14,0.6695020931243897,0.773681201171875,0.76876,0.7753999829292297,0.9420449717901516,252794.0,0.9745458132403476,39518856.0,27.518361806869507,413.8625512123108,0.1,128
15,15,0.659244990234375,0.626487255859375,0.77104,0.7993999719619751,0.9377520067375702,251642.0,0.9727276605661259,39445128.0,27.518893241882324,441.39451718330383,0.1,128
16,16,0.6542676511383057,0.65248193359375,0.77462,0.7962999939918518,0.9334590416849888,250490.0,0.9709095078919041,39371400.0,27.72450828552246,469.1322212219238,0.1,128
17,17,0.6462063909912109,0.7277556640625,0.77638,0.7770000100135803,0.9259463528429714,248474.0,0.9672732025434606,39223944.0,26.916176080703735,496.06207728385925,0.1,128
18,18,0.6341209925079345,0.7707189453125,0.78042,0.7748000025749207,0.92165338779039,247322.0,0.9654550498692389,39150216.0,26.707396268844604,522.7833042144775,0.1,128
19,19,0.6372289495849609,0.66420810546875,0.7801,0.7963999509811401,0.9152139402115179,245594.0,0.9627278208579063,39039624.0,27.755570650100708,550.5524995326996,0.1,128
20,20,0.6269979144287109,0.58811884765625,0.78096,0.8116999864578247,0.9109209751589366,244442.0,0.9609096681836845,38965896.0,27.15645408630371,577.7230606079102,0.1,128
21,21,0.6208324476623536,0.64778896484375,0.7841,0.796999990940094,0.9119942164220819,244730.0,0.9609096681836845,38965896.0,26.848007440567017,604.5856478214264,0.1,128
22,22,0.6122003047180176,0.637212109375,0.7882,0.8007999658584595,0.9087744926326459,243866.0,0.9590915155094628,38892168.0,26.71187686920166,631.3117649555206,0.1,128
23,23,0.6134513955688476,0.92826337890625,0.78744,0.7683999538421631,0.9001885625274831,241562.0,0.9545461338239084,38707848.0,26.687636613845825,658.0136821269989,0.1,128
24,24,0.6052235293579101,1.60178916015625,0.79072,0.7726999521255493,0.8980420800011925,240986.0,0.9522734429811311,38615688.0,27.621819257736206,685.6501169204712,0.1,128
25,25,0.6015499048614502,0.630379931640625,0.79256,0.8032000064849854,0.8958955974749018,240410.0,0.9518189048125758,38597256.0,27.715523958206177,713.3803246021271,0.1,128
26,26,0.5970998524475097,9.6867421875,0.79372,0.3662000000476837,0.8894561498960297,238682.0,0.9481825994641323,38449800.0,27.555492162704468,740.9506618976593,0.1,128
