,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,edge sparsity,param pruned,flops ratio,flops pruned,epoch duration,run duration,lr,batch_size
0,0,2.015864985656738,1.91558046875,0.27012,0.33889999985694885,0.9906469617781165,457562.0,0.9900964241810091,68180616.0,61.3935432434082,63.54268717765808,0.1,128
1,1,1.5100027867126464,1.48323740234375,0.44534,0.48259997367858887,0.9905885052892297,457535.0,0.9925053950183294,68346504.0,58.202632665634155,121.76061820983887,0.1,128
2,2,1.2370280235290527,1.28186845703125,0.5523,0.5683000087738037,0.9887763541337398,456698.0,0.9898287607546401,68162184.0,59.569053173065186,181.34084677696228,0.1,128
3,3,1.0774035618591309,1.1732091796875,0.61642,0.6376000046730042,0.9900234258966576,457274.0,0.9930407218710673,68383368.0,59.514705181121826,240.86691999435425,0.1,128
4,4,0.9658613575744629,1.00915419921875,0.6578,0.6736999750137329,0.9872175144300925,455978.0,0.9925053950183294,68346504.0,59.61530137062073,300.4938271045685,0.1,128
5,5,0.8954944302368164,1.19324111328125,0.68586,0.6337000131607056,0.9853469067857158,455114.0,0.9925053950183294,68346504.0,59.7067289352417,360.21214628219604,0.1,128
6,6,0.8486545196533203,0.97503251953125,0.7027,0.7145000100135803,0.9806703876747741,452954.0,0.9882227801964265,68051592.0,58.78820204734802,419.0121862888336,0.1,128
7,7,0.804238383178711,0.82920859375,0.7189,0.7328999638557434,0.978488012089668,451946.0,0.9875536216305042,68005512.0,58.84067106246948,477.86481976509094,0.1,128
8,8,0.776502433013916,0.86600908203125,0.7297,0.7245999574661255,0.9706938135714317,448346.0,0.9850108190799993,67830408.0,58.119261264801025,535.9964210987091,0.1,128
9,9,0.7506474519348144,0.75876171875,0.73794,0.7591999769210815,0.9588466318237125,442874.0,0.9791222236998829,67424904.0,59.820594787597656,595.829461812973,0.1,128
10,10,0.7233317286682129,0.85305205078125,0.74796,0.7445999979972839,0.9485582897796407,438122.0,0.9743042820252421,67093128.0,59.78562140464783,655.6274902820587,0.1,128
11,11,0.7064667231750489,0.87300869140625,0.75442,0.748199999332428,0.9282933736322264,428762.0,0.9646683986759605,66429576.0,59.63577938079834,715.2758362293243,0.1,128
12,12,0.6983387730407715,1.52015654296875,0.75658,0.7335999608039856,0.91488735218086,422570.0,0.9566384958848927,65876616.0,57.77652978897095,773.0651249885559,0.1,128
13,13,0.6777484302520752,0.9543876953125,0.76364,0.760699987411499,0.893375364270528,412634.0,0.9491439199465626,65360520.0,57.98340582847595,831.0614161491394,0.1,128
14,14,0.6720784440612793,1.58826220703125,0.7656,0.761900007724762,0.8777869672340555,405434.0,0.9411140171554947,64807560.0,59.73639416694641,890.8108928203583,0.1,128
15,15,0.6577511766815185,2.6499826171875,0.77068,0.6703999638557434,0.8593926587310179,396938.0,0.9330841143644267,64254600.0,59.709707260131836,950.5337374210358,0.1,128
16,16,0.6482020092773437,0.722349169921875,0.77462,0.7978000044822693,0.8459866372796515,390746.0,0.928266172689786,63922824.0,58.52557182312012,1009.0726487636566,0.1,128
17,17,0.6429189933776855,0.817568896484375,0.77806,0.7649999856948853,0.8316453120060968,384122.0,0.9207715967514559,63406728.0,59.77784061431885,1068.8638763427734,0.1,128
18,18,0.6336869500732422,2.0219693359375,0.7801,0.7013999819755554,0.8173039867325421,377498.0,0.9132770208131258,62890632.0,59.561400413513184,1128.4388754367828,0.1,128
19,19,0.6175645246887207,3.0780158203125,0.78476,0.7163000106811523,0.8038979652811757,371306.0,0.9063177717275336,62411400.0,59.809863567352295,1188.2624599933624,0.1,128
20,20,0.6170886627960205,1.5377029296875,0.7852,0.7400000095367432,0.7945449270592922,366986.0,0.900964503200155,62042760.0,59.480443716049194,1247.7568452358246,0.1,128
21,21,0.6120752826690674,0.8437671875,0.78678,0.8034999966621399,0.7789565300228197,359786.0,0.8918639467036114,61416072.0,59.593024253845215,1307.3639142513275,0.1,128
22,22,0.6069496425628662,1.17758271484375,0.78962,0.7889999747276306,0.7692917238602067,355322.0,0.8875813318817084,61121160.0,59.46177840232849,1366.848703622818,0.1,128
23,23,0.5921515129089355,1.06967607421875,0.79304,0.7705000042915344,0.7571327741717582,349706.0,0.8795514290906405,60568200.0,59.54512667655945,1426.4081861972809,0.1,128
24,24,0.5941243946838379,1.8346966796875,0.79518,0.7748000025749207,0.7508974153571691,346826.0,0.8741981605632619,60199560.0,59.52654790878296,1485.9494795799255,0.1,128
25,25,0.5976747473907471,0.642998828125,0.79218,0.8072999715805054,0.7421679130167446,342794.0,0.8715215262995726,60015240.0,59.86497735977173,1545.8292424678802,0.1,128
26,26,0.5925507746124268,3.6088796875,0.79508,0.6574000120162964,0.7303207312690254,337322.0,0.8629562966557668,59425416.0,59.54128861427307,1605.3855142593384,0.1,128
27,27,0.5800859274291992,0.726099267578125,0.80056,0.7962999939918518,0.7228383006915187,333866.0,0.8576030281283882,59056776.0,59.641433238983154,1665.042242050171,0.1,128
28,28,0.5838438813018799,0.8282630859375,0.79718,0.79339998960495,0.7166029418769296,330986.0,0.8527850864537474,58725000.0,57.94247841835022,1722.9998292922974,0.1,128
29,29,0.5810395195770264,1.1453328125,0.79886,0.7324000000953674,0.7137970304103646,329690.0,0.8490377984845824,58466952.0,59.551650524139404,1782.5670261383057,0.1,128
30,30,0.577329365234375,1.56835771484375,0.79824,0.7441999912261963,0.7081852074772345,327098.0,0.8420785493989902,57987720.0,59.55359101295471,1842.1360766887665,0.1,128
31,31,0.5809708783721924,0.693610986328125,0.79848,0.8079999685287476,0.6991439371960804,322922.0,0.8367252808716116,57619080.0,59.52812695503235,1901.679893732071,0.1,128
32,32,0.5655287133789062,0.73047431640625,0.80406,0.8125,0.6944674180851387,320762.0,0.835119300313398,57508488.0,59.66684627532959,1961.362651348114,0.1,128
33,33,0.5738002889251709,0.66686533203125,0.80226,0.8112999796867371,0.6901026669149263,318746.0,0.8319073391969708,57287304.0,59.493882179260254,2020.872671365738,0.1,128
34,34,0.5742240550994873,2.198097265625,0.8006,0.7358999848365784,0.6882320592705496,317882.0,0.8260187438168544,56881800.0,59.669803857803345,2080.558573246002,0.1,128
35,35,0.5609455136108399,1.550666015625,0.80628,0.7762999534606934,0.6773201813450188,312842.0,0.8185241678785242,56365704.0,59.69055652618408,2140.2654938697815,0.1,128
36,36,0.5606357222747803,0.764392578125,0.80702,0.8176999688148499,0.6745142698784538,311546.0,0.8163828604675728,56218248.0,59.671483516693115,2199.953280210495,0.1,128
37,37,0.5603709355163574,5.1465015625,0.80572,0.663599967956543,0.6735789660562654,311114.0,0.81210024564567,55923336.0,59.74659872055054,2259.716639995575,0.1,128
38,38,0.5581698519134521,1.06502099609375,0.80662,0.7872999906539917,0.6701495187082415,309530.0,0.8088882845292428,55702152.0,59.62164354324341,2319.3551802635193,0.1,128
39,39,0.5589346643829346,0.7783443359375,0.80616,0.8009999990463257,0.6654729995972998,307370.0,0.8029996891491262,55296648.0,59.60281491279602,2378.9748113155365,0.1,128
40,40,0.5554250606536866,0.65265537109375,0.80734,0.7978999614715576,0.6604847125456286,305066.0,0.8019290354436506,55222920.0,59.66351127624512,2438.655388355255,0.1,128
41,41,0.5487547760009766,0.648295166015625,0.80866,0.7976999878883362,0.6570552651976046,303482.0,0.7971110937690098,54891144.0,59.59758186340332,2498.270187139511,0.1,128
42,42,0.5524483430480958,0.672640380859375,0.81006,0.7985000014305115,0.6545611216717689,302330.0,0.7938991326525826,54669960.0,59.60546612739563,2557.893103122711,0.1,128
43,43,0.5523414476013183,0.545735107421875,0.8085,0.8244999647140503,0.6505081384422862,300458.0,0.792293152094369,54559368.0,59.6902494430542,2617.6008756160736,0.1,128
44,44,0.5503788955688477,0.542532421875,0.80972,0.8291999697685242,0.645519851390615,298154.0,0.7869398835669904,54190728.0,57.98786473274231,2675.6066880226135,0.1,128
45,45,0.5506173180389404,0.7075765625,0.8093,0.8138999938964844,0.6442727796276971,297578.0,0.7864045567142526,54153864.0,59.5992271900177,2735.223654985428,0.1,128
46,46,0.5468074226379395,0.89100869140625,0.8103,0.7786999940872192,0.638660956694567,294986.0,0.780515961334136,53748360.0,59.784053564071655,2795.025573015213,0.1,128
47,47,0.5456993286895752,0.716959130859375,0.81144,0.7860999703407288,0.6346079734650841,293114.0,0.7773040002177088,53527176.0,59.85117721557617,2854.8953211307526,0.1,128
48,48,0.5391140509033203,0.634693896484375,0.81068,0.819599986076355,0.6321138299392486,291962.0,0.7746273659540196,53342856.0,57.83585047721863,2912.7498786449432,0.1,128
49,49,0.5465449926757813,0.66133134765625,0.81056,0.8018999695777893,0.6299314543541424,290954.0,0.7724860585430682,53195400.0,59.76354789733887,2972.531819343567,0.1,128
50,50,0.540449248123169,0.72384228515625,0.813,0.7895999550819397,0.626190239065389,289226.0,0.7676681168684274,52863624.0,59.40113544464111,3031.951501607895,0.1,128
51,51,0.5334687271118164,0.71562607421875,0.81402,0.8000999689102173,0.6243196314210123,288362.0,0.7676681168684274,52863624.0,59.600730180740356,3091.571281671524,0.1,128
52,52,0.5345747207641601,0.658152392578125,0.81546,0.8367999792098999,0.6202666481915294,286490.0,0.7633855020465244,52568712.0,59.72620224952698,3151.3165760040283,0.1,128
53,53,0.5319597167205811,1.8652357421875,0.81598,0.7522000074386597,0.6199548802508,286346.0,0.761244194635573,52421256.0,58.393885135650635,3209.7297554016113,0.1,128
54,54,0.534892225189209,0.630064208984375,0.81422,0.8181999921798706,0.6168372008435055,284906.0,0.7576307383795925,52172424.0,60.396114110946655,3270.145055770874,0.1,128
55,55,0.5301720806121826,0.7361314453125,0.8164,0.8091999888420105,0.6118489137918343,282602.0,0.7532142918445051,51868296.0,59.5138795375824,3329.6781957149506,0.1,128
56,56,0.5380368618011475,0.6138869140625,0.81334,0.8078999519348145,0.6111669214214887,282287.0,0.7512068161467381,51730056.0,59.42970108985901,3389.1274647712708,0.1,128
57,57,0.5340313311767578,0.65713642578125,0.81662,0.7935999631881714,0.6099198496585708,281711.0,0.7522774698522139,51803784.0,59.630496978759766,3448.7776691913605,0.1,128
58,58,0.537342138671875,0.757510888671875,0.81518,0.7730000019073486,0.6089845458363825,281279.0,0.751742142999476,51766920.0,57.94033241271973,3506.737849712372,0.1,128
